x,y,h
114.2767045,30.53388241,9
114.2767045,30.53567904,2
114.2767045,30.54286556,2
114.2767045,30.54466219,1
114.2767045,30.54645883,4
114.2767045,30.54825546,6
114.2767045,30.55005209,2
114.2767045,30.55184872,24
114.2767045,30.55364535,69
114.2767045,30.55544198,47
114.2767045,30.55903524,12
114.2767045,30.56801839,88
114.2767045,30.57161165,195
114.2767045,30.57340828,84
114.2767045,30.57520491,157
114.2767045,30.57700154,148
114.2767045,30.57879818,128
114.2767045,30.58239144,131
114.2767045,30.58418807,59
114.2767045,30.5859847,113
114.2767045,30.58778133,38
114.2767045,30.58957796,138
114.2767045,30.59137459,222
114.2767045,30.59317122,62
114.2767045,30.59496785,39
114.2767045,30.59856111,68
114.2767045,30.60215437,56
114.2767045,30.603951,39
114.2767045,30.60574763,69
114.2767045,30.60754426,63
114.2767045,30.60934089,94
114.2767045,30.61113753,166
114.2767045,30.61293416,71
114.2767045,30.61473079,76
114.2767045,30.61652742,31
114.2767045,30.61832405,32
114.2767045,30.62012068,96
114.2767045,30.62371394,46
114.2767045,30.62551057,95
114.2767045,30.6273072,44
114.2767045,30.62910383,25
114.2767045,30.63090046,114
114.2767045,30.63269709,33
114.2767045,30.63449372,28
114.2767045,30.63629035,54
114.2767045,30.63808698,11
114.2767045,30.64168025,27
114.2767045,30.64347688,2
114.2767045,30.64707014,2
114.2767045,30.65246003,13
114.2767045,30.65425666,15
114.2767045,30.65784992,4
114.2767045,30.65964655,7
114.2767045,30.66144318,6
114.2767045,30.67222296,1
114.2787887,30.47639023,6
114.2787887,30.47998349,1
114.2787887,30.48357676,12
114.2787887,30.48537339,6
114.2787887,30.49435654,4
114.2787887,30.49615317,2
114.2787887,30.50333969,2
114.2787887,30.50513632,6
114.2787887,30.50872958,1
114.2787887,30.53388241,4
114.2787887,30.54466219,4
114.2787887,30.54645883,1
114.2787887,30.54825546,2
114.2787887,30.55005209,65
114.2787887,30.55364535,16
114.2787887,30.55903524,58
114.2787887,30.56083187,3
114.2787887,30.5626285,62
114.2787887,30.56442513,67
114.2787887,30.56622176,43
114.2787887,30.56801839,29
114.2787887,30.56981502,222
114.2787887,30.57340828,87
114.2787887,30.57520491,137
114.2787887,30.57700154,144
114.2787887,30.57879818,77
114.2787887,30.58059481,69
114.2787887,30.58239144,33
114.2787887,30.5859847,156
114.2787887,30.58778133,112
114.2787887,30.58957796,126
114.2787887,30.59137459,5
114.2787887,30.59317122,92
114.2787887,30.59496785,16
114.2787887,30.59676448,274
114.2787887,30.59856111,26
114.2787887,30.60215437,45
114.2787887,30.603951,32
114.2787887,30.60574763,139
114.2787887,30.60754426,167
114.2787887,30.60934089,198
114.2787887,30.61113753,48
114.2787887,30.61293416,64
114.2787887,30.61473079,38
114.2787887,30.61652742,46
114.2787887,30.61832405,23
114.2787887,30.62012068,42
114.2787887,30.62371394,69
114.2787887,30.62551057,145
114.2787887,30.6273072,32
114.2787887,30.62910383,1
114.2787887,30.63090046,49
114.2787887,30.63269709,12
114.2787887,30.63449372,16
114.2787887,30.63629035,3
114.2787887,30.63808698,8
114.2787887,30.63988361,1
114.2787887,30.64347688,21
114.2787887,30.64707014,4
114.2787887,30.6506634,2
114.2787887,30.65246003,3
114.2787887,30.65425666,71
114.2787887,30.65605329,4
114.2787887,30.65964655,3
114.2787887,30.66144318,11
114.2808729,30.47639023,128
114.2808729,30.47998349,28
114.2808729,30.48178012,2
114.2808729,30.48896665,13
114.2808729,30.49076328,2
114.2808729,30.49615317,12
114.2808729,30.4979498,19
114.2808729,30.50513632,26
114.2808729,30.50693295,6
114.2808729,30.50872958,2
114.2808729,30.51411947,18
114.2808729,30.51591611,3
114.2808729,30.53208578,1
114.2808729,30.55005209,3
114.2808729,30.55184872,144
114.2808729,30.5626285,26
114.2808729,30.56442513,2
114.2808729,30.56622176,21
114.2808729,30.56801839,69
114.2808729,30.56981502,64
114.2808729,30.57161165,38
114.2808729,30.57340828,41
114.2808729,30.57520491,97
114.2808729,30.57700154,65
114.2808729,30.58059481,156
114.2808729,30.58239144,64
114.2808729,30.58418807,113
114.2808729,30.5859847,17
114.2808729,30.58957796,92
114.2808729,30.59137459,144
114.2808729,30.59317122,13
114.2808729,30.59496785,292
114.2808729,30.59676448,86
114.2808729,30.59856111,117
114.2808729,30.60035774,38
114.2808729,30.603951,158
114.2808729,30.60574763,178
114.2808729,30.60754426,197
114.2808729,30.60934089,161
114.2808729,30.61113753,56
114.2808729,30.61293416,89
114.2808729,30.61473079,115
114.2808729,30.61652742,42
114.2808729,30.62012068,113
114.2808729,30.62371394,38
114.2808729,30.6273072,88
114.2808729,30.62910383,14
114.2808729,30.63090046,4
114.2808729,30.63269709,6
114.2808729,30.63449372,2
114.2808729,30.63629035,48
114.2808729,30.63808698,34
114.2808729,30.63988361,4
114.2808729,30.64168025,6
114.2808729,30.64347688,16
114.2808729,30.64886677,81
114.2808729,30.6506634,8
114.2808729,30.65246003,4
114.2808729,30.65425666,6
114.2808729,30.65605329,8
114.2808729,30.66144318,13
114.2808729,30.66323981,5
114.2808729,30.6686297,1
114.282957,30.47818686,6
114.282957,30.47998349,28
114.282957,30.48357676,3
114.282957,30.48717002,49
114.282957,30.48896665,77
114.282957,30.49076328,8
114.282957,30.4979498,4
114.282957,30.49974643,1
114.282957,30.50154306,2
114.282957,30.50333969,4
114.282957,30.50513632,33
114.282957,30.50693295,63
114.282957,30.50872958,4
114.282957,30.51052621,4
114.282957,30.51950937,6
114.282957,30.521306,1
114.282957,30.53208578,8
114.282957,30.55364535,3
114.282957,30.55544198,3
114.282957,30.55723861,22
114.282957,30.56083187,1
114.282957,30.5626285,6
114.282957,30.56442513,22
114.282957,30.56801839,115
114.282957,30.56981502,46
114.282957,30.57340828,138
114.282957,30.57520491,78
114.282957,30.58059481,55
114.282957,30.58239144,81
114.282957,30.58418807,111
114.282957,30.5859847,187
114.282957,30.58778133,76
114.282957,30.58957796,166
114.282957,30.59137459,134
114.282957,30.59317122,144
114.282957,30.59496785,72
114.282957,30.59676448,9
114.282957,30.60215437,25
114.282957,30.603951,98
114.282957,30.60574763,136
114.282957,30.60934089,74
114.282957,30.61113753,35
114.282957,30.61293416,111
114.282957,30.61473079,21
114.282957,30.61652742,18
114.282957,30.62012068,186
114.282957,30.62191731,22
114.282957,30.62551057,25
114.282957,30.6273072,27
114.282957,30.63269709,58
114.282957,30.63449372,14
114.282957,30.63629035,18
114.282957,30.63808698,18
114.282957,30.63988361,8
114.282957,30.64168025,2
114.282957,30.64347688,2
114.282957,30.64527351,4
114.282957,30.64886677,9
114.282957,30.6506634,58
114.282957,30.65246003,22
114.282957,30.65425666,15
114.282957,30.65605329,1
114.282957,30.66144318,36
114.282957,30.66503644,1
114.282957,30.67222296,2
114.282957,30.6740196,1
114.2850412,30.46561045,6
114.2850412,30.47279697,94
114.2850412,30.47639023,2
114.2850412,30.48357676,13
114.2850412,30.48537339,2
114.2850412,30.48717002,8
114.2850412,30.49435654,2
114.2850412,30.49615317,35
114.2850412,30.50154306,3
114.2850412,30.50333969,7
114.2850412,30.50513632,19
114.2850412,30.50693295,45
114.2850412,30.50872958,2
114.2850412,30.51052621,3
114.2850412,30.51232284,7
114.2850412,30.51950937,3
114.2850412,30.521306,49
114.2850412,30.52310263,3
114.2850412,30.52849252,8
114.2850412,30.53028915,8
114.2850412,30.53208578,2
114.2850412,30.54106893,7
114.2850412,30.54286556,11
114.2850412,30.54645883,63
114.2850412,30.55544198,3
114.2850412,30.55723861,31
114.2850412,30.55903524,2
114.2850412,30.56083187,16
114.2850412,30.56622176,34
114.2850412,30.56801839,99
114.2850412,30.56981502,25
114.2850412,30.57161165,27
114.2850412,30.57520491,71
114.2850412,30.57700154,72
114.2850412,30.57879818,66
114.2850412,30.58059481,115
114.2850412,30.58239144,63
114.2850412,30.58418807,85
114.2850412,30.5859847,118
114.2850412,30.58778133,44
114.2850412,30.58957796,12
114.2850412,30.59317122,77
114.2850412,30.59496785,95
114.2850412,30.59676448,43
114.2850412,30.59856111,116
114.2850412,30.60574763,212
114.2850412,30.60754426,136
114.2850412,30.60934089,48
114.2850412,30.61113753,51
114.2850412,30.61293416,49
114.2850412,30.61473079,95
114.2850412,30.61832405,36
114.2850412,30.62012068,82
114.2850412,30.62191731,44
114.2850412,30.62551057,22
114.2850412,30.6273072,21
114.2850412,30.62910383,6
114.2850412,30.63090046,11
114.2850412,30.63269709,8
114.2850412,30.63449372,1
114.2850412,30.63629035,12
114.2850412,30.63808698,14
114.2850412,30.64168025,29
114.2850412,30.64707014,2
114.2850412,30.64886677,2
114.2850412,30.6506634,18
114.2850412,30.65246003,4
114.2850412,30.65425666,38
114.2850412,30.65605329,19
114.2850412,30.65964655,4
114.2850412,30.66144318,3
114.2850412,30.66683307,6
114.2850412,30.6740196,1
114.2871254,30.46381382,8
114.2871254,30.46561045,1
114.2871254,30.46920371,7
114.2871254,30.4745936,21
114.2871254,30.47818686,28
114.2871254,30.47998349,11
114.2871254,30.48178012,9
114.2871254,30.48537339,31
114.2871254,30.49255991,12
114.2871254,30.49435654,19
114.2871254,30.49615317,14
114.2871254,30.50154306,2
114.2871254,30.50333969,22
114.2871254,30.50693295,11
114.2871254,30.51232284,6
114.2871254,30.51591611,5
114.2871254,30.51771274,5
114.2871254,30.52310263,1
114.2871254,30.52669589,2
114.2871254,30.52849252,13
114.2871254,30.53028915,1
114.2871254,30.53567904,1
114.2871254,30.53747567,16
114.2871254,30.5392723,21
114.2871254,30.54106893,15
114.2871254,30.54286556,17
114.2871254,30.54645883,9
114.2871254,30.55005209,18
114.2871254,30.56622176,2
114.2871254,30.57161165,6
114.2871254,30.57340828,12
114.2871254,30.57520491,38
114.2871254,30.57700154,72
114.2871254,30.57879818,131
114.2871254,30.58059481,135
114.2871254,30.58239144,134
114.2871254,30.5859847,84
114.2871254,30.58778133,73
114.2871254,30.58957796,126
114.2871254,30.59137459,58
114.2871254,30.59317122,113
114.2871254,30.59496785,27
114.2871254,30.59676448,55
114.2871254,30.59856111,144
114.2871254,30.60035774,125
114.2871254,30.60754426,49
114.2871254,30.60934089,33
114.2871254,30.61113753,31
114.2871254,30.61293416,64
114.2871254,30.61473079,13
114.2871254,30.61652742,53
114.2871254,30.62012068,24
114.2871254,30.62371394,37
114.2871254,30.62551057,16
114.2871254,30.6273072,9
114.2871254,30.62910383,22
114.2871254,30.63269709,13
114.2871254,30.63449372,34
114.2871254,30.63808698,13
114.2871254,30.63988361,13
114.2871254,30.64168025,2
114.2871254,30.64347688,17
114.2871254,30.64707014,93
114.2871254,30.6506634,16
114.2871254,30.65246003,21
114.2871254,30.65425666,5
114.2871254,30.65784992,24
114.2871254,30.65964655,38
114.2892096,30.46201719,6
114.2892096,30.47100034,1
114.2892096,30.4745936,2
114.2892096,30.47998349,4
114.2892096,30.48178012,21
114.2892096,30.48357676,2
114.2892096,30.48537339,41
114.2892096,30.49255991,26
114.2892096,30.4979498,5
114.2892096,30.50154306,2
114.2892096,30.50333969,6
114.2892096,30.50513632,2
114.2892096,30.50693295,7
114.2892096,30.50872958,9
114.2892096,30.51052621,3
114.2892096,30.51950937,32
114.2892096,30.521306,1
114.2892096,30.52310263,7
114.2892096,30.52489926,14
114.2892096,30.52669589,18
114.2892096,30.52849252,8
114.2892096,30.53028915,6
114.2892096,30.53208578,3
114.2892096,30.53567904,6
114.2892096,30.5392723,3
114.2892096,30.54106893,1
114.2892096,30.54286556,112
114.2892096,30.54645883,22
114.2892096,30.54825546,14
114.2892096,30.55005209,97
114.2892096,30.55364535,25
114.2892096,30.56442513,3
114.2892096,30.56801839,8
114.2892096,30.57161165,24
114.2892096,30.57340828,26
114.2892096,30.57520491,61
114.2892096,30.57879818,83
114.2892096,30.58059481,117
114.2892096,30.58418807,137
114.2892096,30.5859847,42
114.2892096,30.58778133,39
114.2892096,30.58957796,174
114.2892096,30.59137459,48
114.2892096,30.59317122,51
114.2892096,30.59496785,169
114.2892096,30.59856111,91
114.2892096,30.60035774,73
114.2892096,30.60215437,71
114.2892096,30.603951,79
114.2892096,30.60574763,66
114.2892096,30.60754426,33
114.2892096,30.60934089,69
114.2892096,30.61113753,57
114.2892096,30.61473079,4
114.2892096,30.61652742,92
114.2892096,30.61832405,142
114.2892096,30.62191731,11
114.2892096,30.62371394,5
114.2892096,30.62551057,1
114.2892096,30.6273072,2
114.2892096,30.62910383,23
114.2892096,30.63269709,11
114.2892096,30.63449372,76
114.2892096,30.63629035,66
114.2892096,30.63808698,1
114.2892096,30.63988361,15
114.2892096,30.64168025,26
114.2892096,30.64347688,13
114.2892096,30.64527351,2
114.2892096,30.64707014,9
114.2892096,30.64886677,8
114.2892096,30.6506634,14
114.2892096,30.65425666,47
114.2892096,30.65605329,24
114.2892096,30.65784992,5
114.2892096,30.66144318,13
114.2892096,30.67042633,1
114.2912937,30.47100034,4
114.2912937,30.47639023,3
114.2912937,30.47818686,6
114.2912937,30.48537339,2
114.2912937,30.48717002,4
114.2912937,30.48896665,6
114.2912937,30.49076328,7
114.2912937,30.4979498,2
114.2912937,30.50154306,4
114.2912937,30.50333969,46
114.2912937,30.50513632,6
114.2912937,30.51052621,6
114.2912937,30.51411947,14
114.2912937,30.51950937,37
114.2912937,30.52310263,8
114.2912937,30.52489926,18
114.2912937,30.52669589,17
114.2912937,30.52849252,22
114.2912937,30.53028915,21
114.2912937,30.53208578,21
114.2912937,30.53388241,12
114.2912937,30.53567904,37
114.2912937,30.53747567,43
114.2912937,30.5392723,39
114.2912937,30.54106893,66
114.2912937,30.54286556,35
114.2912937,30.54645883,24
114.2912937,30.54825546,19
114.2912937,30.55005209,15
114.2912937,30.55184872,27
114.2912937,30.55364535,26
114.2912937,30.55544198,31
114.2912937,30.55723861,9
114.2912937,30.56622176,2
114.2912937,30.56801839,6
114.2912937,30.56981502,11
114.2912937,30.57161165,24
114.2912937,30.57340828,26
114.2912937,30.57520491,53
114.2912937,30.57700154,16
114.2912937,30.57879818,36
114.2912937,30.58059481,82
114.2912937,30.58239144,72
114.2912937,30.58418807,56
114.2912937,30.5859847,47
114.2912937,30.59317122,89
114.2912937,30.59496785,56
114.2912937,30.59676448,87
114.2912937,30.59856111,57
114.2912937,30.60035774,21
114.2912937,30.60215437,62
114.2912937,30.603951,174
114.2912937,30.60574763,19
114.2912937,30.60754426,26
114.2912937,30.61113753,8
114.2912937,30.61293416,28
114.2912937,30.61652742,22
114.2912937,30.61832405,35
114.2912937,30.62012068,98
114.2912937,30.62191731,41
114.2912937,30.62371394,2
114.2912937,30.62551057,32
114.2912937,30.6273072,2
114.2912937,30.62910383,66
114.2912937,30.63090046,14
114.2912937,30.63269709,12
114.2912937,30.63449372,13
114.2912937,30.63629035,19
114.2912937,30.63808698,13
114.2912937,30.63988361,27
114.2912937,30.64168025,4
114.2912937,30.64347688,7
114.2912937,30.64527351,18
114.2912937,30.64707014,2
114.2912937,30.64886677,18
114.2912937,30.6506634,12
114.2912937,30.65246003,2
114.2912937,30.65605329,22
114.2912937,30.65784992,9
114.2912937,30.66144318,5
114.2912937,30.66323981,7
114.2912937,30.66503644,11
114.2912937,30.6740196,2
114.2933779,30.46201719,8
114.2933779,30.46561045,6
114.2933779,30.47639023,2
114.2933779,30.47998349,11
114.2933779,30.48178012,8
114.2933779,30.48357676,4
114.2933779,30.48896665,7
114.2933779,30.49255991,5
114.2933779,30.49435654,4
114.2933779,30.50333969,2
114.2933779,30.50693295,3
114.2933779,30.51052621,8
114.2933779,30.51591611,5
114.2933779,30.51950937,9
114.2933779,30.521306,2
114.2933779,30.52310263,14
114.2933779,30.52489926,24
114.2933779,30.52849252,32
114.2933779,30.53028915,13
114.2933779,30.53208578,6
114.2933779,30.53388241,57
114.2933779,30.53747567,54
114.2933779,30.5392723,18
114.2933779,30.54106893,34
114.2933779,30.54645883,67
114.2933779,30.54825546,211
114.2933779,30.55005209,159
114.2933779,30.55184872,41
114.2933779,30.55364535,19
114.2933779,30.55544198,55
114.2933779,30.55723861,31
114.2933779,30.55903524,1
114.2933779,30.56622176,1
114.2933779,30.56801839,1
114.2933779,30.56981502,29
114.2933779,30.57161165,16
114.2933779,30.57340828,17
114.2933779,30.57520491,36
114.2933779,30.57700154,4
114.2933779,30.57879818,64
114.2933779,30.58059481,89
114.2933779,30.58239144,28
114.2933779,30.58418807,47
114.2933779,30.5859847,49
114.2933779,30.58778133,74
114.2933779,30.58957796,38
114.2933779,30.59137459,92
114.2933779,30.59496785,143
114.2933779,30.59676448,74
114.2933779,30.59856111,99
114.2933779,30.60035774,77
114.2933779,30.60574763,44
114.2933779,30.60754426,4
114.2933779,30.61293416,39
114.2933779,30.61473079,86
114.2933779,30.61652742,32
114.2933779,30.61832405,38
114.2933779,30.62012068,46
114.2933779,30.62191731,18
114.2933779,30.62371394,18
114.2933779,30.62551057,35
114.2933779,30.6273072,29
114.2933779,30.62910383,52
114.2933779,30.63090046,47
114.2933779,30.63269709,9
114.2933779,30.63449372,3
114.2933779,30.63629035,131
114.2933779,30.63808698,16
114.2933779,30.64168025,11
114.2933779,30.64347688,4
114.2933779,30.64527351,15
114.2933779,30.64707014,12
114.2933779,30.64886677,18
114.2933779,30.6506634,8
114.2933779,30.65246003,24
114.2933779,30.65425666,8
114.2933779,30.65605329,8
114.2933779,30.65964655,2
114.2954621,30.47279697,4
114.2954621,30.48357676,2
114.2954621,30.49255991,2
114.2954621,30.4979498,5
114.2954621,30.50333969,3
114.2954621,30.50693295,12
114.2954621,30.50872958,5
114.2954621,30.51052621,4
114.2954621,30.51591611,4
114.2954621,30.51771274,4
114.2954621,30.51950937,71
114.2954621,30.521306,11
114.2954621,30.52310263,8
114.2954621,30.52489926,28
114.2954621,30.52669589,14
114.2954621,30.53028915,54
114.2954621,30.53388241,154
114.2954621,30.53567904,289
114.2954621,30.53747567,64
114.2954621,30.5392723,15
114.2954621,30.54106893,179
114.2954621,30.54286556,84
114.2954621,30.54645883,2
114.2954621,30.54825546,55
114.2954621,30.55184872,72
114.2954621,30.55364535,263
114.2954621,30.55723861,22
114.2954621,30.55903524,59
114.2954621,30.56083187,22
114.2954621,30.56801839,2
114.2954621,30.56981502,6
114.2954621,30.57161165,2
114.2954621,30.57340828,6
114.2954621,30.57520491,9
114.2954621,30.57700154,125
114.2954621,30.57879818,34
114.2954621,30.58059481,35
114.2954621,30.58239144,5
114.2954621,30.58418807,16
114.2954621,30.58957796,31
114.2954621,30.59137459,151
114.2954621,30.59317122,115
114.2954621,30.59496785,45
114.2954621,30.59856111,58
114.2954621,30.60035774,84
114.2954621,30.60215437,77
114.2954621,30.60574763,64
